PlantID,PlantName,SoilTextureID,PHRangeID,OrganicMatterID,SalinityLevelID,ZoneID,HumidityID,PlantTypeID,PHRange,SoilType,UnifiedZone,TemperatureStartRange,TemperatureEndRange,PlantType,SoilTexture,Classification,OrganicMatterContent,SalinityLevel,Classification_Salinity,PlantVarietyName
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Choctaw
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Elliott
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Stuart
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Caddo
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Kiowa
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Sumner
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Cheyenne
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Sioux
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Kanza
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Mohawk
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Chickasaw
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Western Schley
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Forkert
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Oconee
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Gloria Grande
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Shoshoni
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Maramec
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Candy
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Mahan
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Creek
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Schley
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Evers
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Candy Pecans
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Melrose
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Excel
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Crockett
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Mandan
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Zinner
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Giles
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Hirschi
48,Pecan,3.0,6,3.0,2.0,2.0,4.0,5.0,7.4 - 7.8,Slightly Alkaline,2.0,-50.0,-40.0,Nut,Loamy Soil,High,Moderate (2% - 4%),2-4,Slightly Saline,Cape Fear Improved
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Black Beauty
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Ichiban
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Graffiti Eggplant
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Rosa Bianca
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Thai Eggplant
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Ping Tung Long
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,White Eggplant
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Little Fingers
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Nubia
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Green Eggplant
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Japanese White Egg Eggplant
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Listada de Gandia
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Indian Eggplant (Brinjal)
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Violet Knight
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Kermit Eggplant
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Turkish Orange
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Barbarella
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Purple Blush
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Pandora Striped Rose
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Rotonda Bianca Sfumata di Rosa
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Violetta Lunga
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Casper
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Thai Lavender Frog Eggplant
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Aswad
51,Eggplant,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Tango
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Black Beauty
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Cocozelle
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Golden Zucchini
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Costata Romanesco
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Ronde de Nice
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Magda
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Pattypan
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Tromboncino
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Zephyr
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Bianco di Trieste
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Yellow Crookneck
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Caserta
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Fordhook
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Gadzukes
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Raven
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Eight Ball
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Clarimore
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Lebanese White Bush
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Floridor
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Golden Glory
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Sundrop
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Spineless Perfection
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Hybrid Midnight
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Nimba
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Parador
52,Zucchini,3.0,6,3.0,2.0,9.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,9.0,20.0,30.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Partenon
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,California Wonder
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Bell Boy
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Purple Beauty
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Golden California Wonder
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Red Knight
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Sweet Chocolate
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Orange Sun
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,King Arthur
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Corno di Toro
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Keystone Resistant Giant
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Big Bertha
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Early Sunsation
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Canary Bell
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Valencia
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Gourmet
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Lady Bell
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Islander
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Orange Blaze
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Merlot
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Redstart
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Yolo Wonder
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Sweet Banana
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Blushing Beauty
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Mozart
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Biscayne
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Bellamira
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Lava Red
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Candy Apple
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Giant Aconcagua
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Marconi Red
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Jupiter
53,Bell Pepper,3.0,6,3.0,2.0,10.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,10.0,30.0,40.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Vidi
54,Okra,3.0,6,3.0,2.0,11.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,11.0,40.0,50.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Clemson Spineless
54,Okra,3.0,6,3.0,2.0,11.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,11.0,40.0,50.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Red Burgundy
54,Okra,3.0,6,3.0,2.0,11.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,11.0,40.0,50.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Jing Orange
54,Okra,3.0,6,3.0,2.0,11.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,11.0,40.0,50.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Emerald
54,Okra,3.0,6,3.0,2.0,11.0,3.0,1.0,7.4 - 7.8,Slightly Alkaline,11.0,40.0,50.0,Vegetable,Loamy Soil,Moderate,Moderate (2% - 4%),2-4,Slightly Saline,Star of David
